,id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,content_age,is_movie,watch_category
3529,ts88721,Special,SHOW,"['comedy', 'drama']",2019,TV-MA,1970-01-01 00:00:00.000000026,"['comedy', 'drama']",['US'],2.0,tt9381622,7.6,9202.0,7.726,6.8,7,0,Good
3530,ts103209,Exhibit A,SHOW,"['crime', 'family', 'documentation']",2019,TV-14,1970-01-01 00:00:00.000000036,"['crime', 'family', 'documentation']",['US'],1.0,tt10376904,6.3,1030.0,6.77,7.4,7,0,Average
3531,ts223240,Itaewon Class,SHOW,"['drama', 'romance']",2020,TV-MA,1970-01-01 00:00:00.000000069,"['drama', 'romance']",['KR'],1.0,tt11239552,8.2,12030.0,29.491,8.6,6,0,Highly Rated
3532,tm465724,See You Yesterday,MOVIE,"['drama', 'action', 'crime', 'scifi', 'thriller']",2019,0,1970-01-01 00:00:00.000000087,"['drama', 'action', 'crime', 'scifi', 'thriller']",['US'],0.0,tt8743064,5.2,10663.0,8.034,5.6,7,1,Low Rated
3533,ts87008,Turn Up Charlie,SHOW,"['drama', 'comedy', 'music']",2019,TV-MA,1970-01-01 00:00:00.000000026,"['drama', 'comedy', 'music']",['GB'],1.0,tt8304498,7.1,7251.0,8.437,7.2,7,0,Good
3534,ts89119,The Disappearance of Madeleine McCann,SHOW,"['crime', 'documentation']",2019,TV-14,1970-01-01 00:00:00.000000059,"['crime', 'documentation']",['GB'],1.0,tt9879074,6.6,10286.0,7.645,6.8,7,0,Average
3535,ts242820,Floor is Lava,SHOW,['reality'],2020,TV-Y7,1970-01-01 00:00:00.000000030,['reality'],['US'],2.0,tt12370124,5.3,2135.0,5.828,8.0,6,0,Low Rated
3536,tm370530,Ride Like a Girl,MOVIE,"['drama', 'sport']",2019,PG,1970-01-01 00:00:00.000000098,"['drama', 'sport']",['AU'],0.0,tt7600382,7.0,3865.0,10.146,7.5,7,1,Good
3537,tm845415,Miss Americana,MOVIE,"['documentation', 'music']",2020,R,1970-01-01 00:00:00.000000085,"['documentation', 'music']",['US'],0.0,tt11388580,7.4,19151.0,19.363,7.9,6,1,Good
3538,tm827142,Dave Chappelle: Sticks & Stones,MOVIE,['comedy'],2019,R,1970-01-01 00:00:00.000000065,['comedy'],['US'],0.0,tt10810424,8.4,25687.0,12.023,7.7,7,1,Highly Rated
3539,ts227385,Transformers: War for Cybertron: Siege,SHOW,['scifi'],2020,TV-14,1970-01-01 00:00:00.000000013,['scifi'],['US'],3.0,0,0.0,0.0,34.608,7.6,6,0,Low Rated
3540,tm922788,The Babysitter: Killer Queen,MOVIE,"['horror', 'comedy']",2020,R,1970-01-01 00:00:00.000000142,"['horror', 'comedy']",['US'],0.0,tt11024272,5.8,37462.0,46.405,6.5,6,1,Low Rated
3541,tm459512,To All the Boys: P.S. I Still Love You,MOVIE,"['romance', 'comedy', 'drama']",2020,PG-13,1970-01-01 00:00:00.000000102,"['romance', 'comedy', 'drama']",['US'],0.0,tt9354842,6.0,37072.0,28.885,6.9,6,1,Average
3542,tm822246,The Forty-Year-Old Version,MOVIE,"['comedy', 'drama']",2020,R,1970-01-01 00:00:00.000000123,"['comedy', 'drama']",['US'],0.0,tt10642834,7.2,4940.0,6.271,6.8,6,1,Good
3543,ts251028,Detention,SHOW,"['drama', 'horror', 'thriller']",2020,TV-MA,1970-01-01 00:00:00.000000049,"['drama', 'horror', 'thriller']",['TW'],1.0,tt13175760,6.3,496.0,6.035,7.9,6,0,Average
3544,tm315348,Triple Threat,MOVIE,"['thriller', 'action']",2019,R,1970-01-01 00:00:00.000000096,"['thriller', 'action']","['US', 'CN', 'TH']",0.0,tt6644602,5.6,11115.0,35.141,6.3,7,1,Low Rated
3545,tm849005,The Willoughbys,MOVIE,"['comedy', 'animation', 'drama', 'family', 'fantasy']",2020,PG,1970-01-01 00:00:00.000000092,"['comedy', 'animation', 'drama', 'family', 'fantasy']",['CA'],0.0,tt5206260,6.3,17878.0,18.838,7.2,6,1,Average
3546,ts106015,Kengan Ashura,SHOW,"['animation', 'action', 'sport']",2019,TV-MA,1970-01-01 00:00:00.000000024,"['animation', 'action', 'sport']",['JP'],2.0,tt9058134,8.0,4719.0,112.314,8.3,7,0,Highly Rated
3547,tm839411,Me Against You: Mr. S's Vendetta,MOVIE,"['comedy', 'family', 'european']",2020,0,1970-01-01 00:00:00.000000064,"['comedy', 'family', 'european']",['IT'],0.0,tt11559652,1.7,362.0,6.597,8.3,6,1,Low Rated
3548,ts89832,Abyss,SHOW,"['scifi', 'crime', 'fantasy', 'romance', 'comedy']",2019,TV-14,1970-01-01 00:00:00.000000061,"['scifi', 'crime', 'fantasy', 'romance', 'comedy']",['KR'],1.0,tt10055734,7.1,2131.0,15.513,8.4,7,0,Good
3549,tm446625,Miles Davis: Birth of the Cool,MOVIE,"['documentation', 'music']",2019,0,1970-01-01 00:00:00.000000115,"['documentation', 'music']",['US'],0.0,tt9358200,7.4,1771.0,7.782,7.3,7,1,Good
3550,tm827501,Tall Girl,MOVIE,"['comedy', 'drama', 'family', 'romance']",2019,PG,1970-01-01 00:00:00.000000101,"['comedy', 'drama', 'family', 'romance']",['US'],0.0,tt9252508,5.2,23071.0,46.356,6.4,7,1,Low Rated
3551,ts225544,The Trials of Gabriel Fernandez,SHOW,"['crime', 'documentation']",2020,TV-MA,1970-01-01 00:00:00.000000055,"['crime', 'documentation']",['US'],1.0,tt11822998,8.1,10982.0,10.689,7.5,6,0,Highly Rated
3552,tm935878,Monsoon,MOVIE,['drama'],2020,0,1970-01-01 00:00:00.000000085,['drama'],['GB'],0.0,0,0.0,0.0,4.317,5.2,6,1,Low Rated
3553,ts237751,Gameboys,SHOW,"['drama', 'comedy', 'romance']",2020,TV-14,1970-01-01 00:00:00.000000022,"['drama', 'comedy', 'romance']",['PH'],2.0,tt12508898,8.5,1066.0,5.135,8.5,6,0,Highly Rated
3554,tm428558,High Flying Bird,MOVIE,"['drama', 'sport']",2019,0,1970-01-01 00:00:00.000000090,"['drama', 'sport']",['US'],0.0,tt8128188,6.2,8514.0,8.774,5.7,7,1,Average
3555,ts277126,Black Space,SHOW,"['crime', 'drama', 'thriller']",2020,TV-MA,1970-01-01 00:00:00.000000046,"['crime', 'drama', 'thriller']",['IL'],2.0,tt13660638,6.7,1758.0,3.891,7.3,6,0,Average
3556,ts84586,Spinning Out,SHOW,"['drama', 'sport']",2020,TV-MA,1970-01-01 00:00:00.000000050,"['drama', 'sport']",['US'],1.0,tt9117054,7.6,13692.0,22.568,8.2,6,0,Good
3557,tm822907,Patsy & Loretta,MOVIE,"['drama', 'music']",2019,0,1970-01-01 00:00:00.000000088,"['drama', 'music']",['US'],0.0,tt10016704,6.8,1000.0,3.459,6.6,7,1,Average
3558,ts267956,Ethos,SHOW,['drama'],2020,0,1970-01-01 00:00:00.000000048,['drama'],['TR'],1.0,0,0.0,0.0,10.718,7.9,6,0,Low Rated
3559,ts87986,Dolly Parton's Heartstrings,SHOW,"['drama', 'comedy', 'music']",2019,TV-14,1970-01-01 00:00:00.000000067,"['drama', 'comedy', 'music']",['US'],1.0,tt8509922,7.6,2107.0,9.184,7.5,7,0,Good
3560,ts106126,The Bonfire of Destiny,SHOW,"['drama', 'history']",2019,TV-MA,1970-01-01 00:00:00.000000050,"['drama', 'history']",['FR'],1.0,tt9050352,7.6,4442.0,15.25,7.4,7,0,Good
3561,tm850723,Altered Carbon: Resleeved,MOVIE,"['animation', 'drama', 'scifi', 'thriller', 'action', 'crime']",2020,0,1970-01-01 00:00:00.000000075,"['animation', 'drama', 'scifi', 'thriller', 'action', 'crime']",['JP'],0.0,tt9310328,6.5,6030.0,101.184,6.5,6,1,Average
3562,tm854669,Taylor Tomlinson: Quarter-Life Crisis,MOVIE,['comedy'],2020,0,1970-01-01 00:00:00.000000061,['comedy'],['US'],0.0,tt11738792,7.4,3595.0,6.145,7.4,6,1,Good
3563,tm914535,2 Hearts,MOVIE,"['romance', 'drama']",2020,PG-13,1970-01-01 00:00:00.000000100,"['romance', 'drama']",['US'],0.0,tt5616176,6.2,3365.0,15.428,7.7,6,1,Average
3564,tm845535,Coded Bias,MOVIE,['documentation'],2020,0,1970-01-01 00:00:00.000000086,['documentation'],"['GB', 'US', 'CN']",0.0,tt11394170,6.7,2217.0,4.601,7.3,6,1,Average
3565,ts251094,Indian Matchmaking,SHOW,"['reality', 'documentation', 'romance']",2020,TV-14,1970-01-01 00:00:00.000000035,"['reality', 'documentation', 'romance']","['IN', 'US']",1.0,tt12580168,6.2,3049.0,3.185,9.0,6,0,Average
3566,tm948128,Audrey,MOVIE,"['documentation', 'history']",2020,PG,1970-01-01 00:00:00.000000100,"['documentation', 'history']","['CH', 'US']",0.0,tt10731386,7.1,1867.0,6.316,7.1,6,1,Good
3567,ts89747,High Seas,SHOW,"['drama', 'crime', 'comedy']",2019,TV-MA,1970-01-01 00:00:00.000000045,"['drama', 'crime', 'comedy']",['ES'],4.0,tt8961508,6.8,7154.0,20.952,7.0,7,0,Average
3568,tm853396,Dragonheart: Vengeance,MOVIE,"['fantasy', 'european']",2020,PG-13,1970-01-01 00:00:00.000000097,"['fantasy', 'european']",['US'],0.0,0,0.0,0.0,48.702,7.0,6,1,Low Rated
3569,tm316311,Wasp Network,MOVIE,"['drama', 'thriller', 'crime']",2019,R,1970-01-01 00:00:00.000000128,"['drama', 'thriller', 'crime']","['BR', 'FR', 'ES', 'BE']",0.0,tt6834140,5.9,10136.0,11.215,6.1,7,1,Low Rated
3570,ts221293,The King: Eternal Monarch,SHOW,['scifi'],2020,0,1970-01-01 00:00:00.000000071,['scifi'],['KR'],1.0,0,0.0,0.0,47.02,8.5,6,0,Low Rated
3571,tm496648,School Life,MOVIE,"['comedy', 'drama', 'european']",2019,0,1970-01-01 00:00:00.000000111,"['comedy', 'drama', 'european']",['FR'],0.0,tt8783532,6.5,2563.0,11.439,7.0,7,1,Average
3572,ts288350,Julie and the Phantoms,SHOW,"['scifi', 'music', 'comedy', 'drama', 'family', 'fantasy', 'documentation']",2020,TV-G,1970-01-01 00:00:00.000000002,"['scifi', 'music', 'comedy', 'drama', 'family', 'fantasy', 'documentation']",['US'],1.0,tt10183988,8.4,9461.0,16.219,8.6,6,0,Highly Rated
3573,tm902330,Ghosts of War,MOVIE,"['horror', 'thriller', 'fantasy', 'war']",2020,R,1970-01-01 00:00:00.000000094,"['horror', 'thriller', 'fantasy', 'war']",['GB'],0.0,tt6508228,5.5,9701.0,49.579,6.0,6,1,Low Rated
3574,tm451548,The Fable,MOVIE,"['crime', 'comedy', 'action']",2019,0,1970-01-01 00:00:00.000000123,"['crime', 'comedy', 'action']",['JP'],0.0,tt8676426,6.5,1689.0,4.487,6.5,7,1,Average
3575,ts188991,Someone Has to Die,SHOW,"['crime', 'drama', 'thriller']",2020,TV-MA,1970-01-01 00:00:00.000000050,"['crime', 'drama', 'thriller']","['MX', 'ES']",1.0,tt10311932,6.3,4718.0,10.557,7.3,6,0,Average
3576,tm810547,Night in Paradise,MOVIE,"['thriller', 'action', 'crime', 'drama']",2020,0,1970-01-01 00:00:00.000000131,"['thriller', 'action', 'crime', 'drama']",['KR'],0.0,tt12792418,6.7,6484.0,62.599,7.0,6,1,Average
3577,tm464557,The Perfect Date,MOVIE,"['romance', 'comedy']",2019,PG-13,1970-01-01 00:00:00.000000093,"['romance', 'comedy']",['US'],0.0,tt8201170,5.8,37913.0,26.678,6.5,7,1,Low Rated
3578,tm469008,How High 2,MOVIE,['comedy'],2019,0,1970-01-01 00:00:00.000000089,['comedy'],['US'],0.0,tt8861802,3.0,1097.0,17.937,6.5,7,1,Low Rated
3579,tm897732,Bigfoot Family,MOVIE,"['animation', 'action', 'family']",2020,G,1970-01-01 00:00:00.000000097,"['animation', 'action', 'family']","['BE', 'FR']",0.0,tt9204164,5.8,2609.0,13.949,7.1,6,1,Low Rated
3580,ts268560,The Uncanny Counter,SHOW,"['drama', 'action', 'fantasy', 'horror']",2020,TV-14,1970-01-01 00:00:00.000000064,"['drama', 'action', 'fantasy', 'horror']",['KR'],1.0,tt13273826,8.0,5552.0,25.874,8.9,6,0,Highly Rated
3581,tm928541,Barbie: Princess Adventure,MOVIE,"['music', 'animation', 'family']",2020,G,1970-01-01 00:00:00.000000072,"['music', 'animation', 'family']",['US'],0.0,tt12767498,5.4,442.0,72.312,7.4,6,1,Low Rated
3582,ts225460,Freud,SHOW,['drama'],2020,TV-MA,1970-01-01 00:00:00.000000054,['drama'],"['DE', 'AT']",1.0,0,0.0,0.0,25.019,7.5,6,0,Low Rated
3583,tm444247,This Changes Everything,MOVIE,['documentation'],2019,PG,1970-01-01 00:00:00.000000097,['documentation'],['US'],0.0,tt5795282,7.6,1507.0,6.284,6.3,7,1,Good
3584,ts224072,Self Made: Inspired by the Life of Madam C.J. Walker,SHOW,"['drama', 'history']",2020,TV-MA,1970-01-01 00:00:00.000000047,"['drama', 'history']",['US'],1.0,tt8771910,7.3,11586.0,15.211,7.5,6,0,Good
3585,ts83107,V Wars,SHOW,"['scifi', 'drama', 'horror']",2019,TV-MA,1970-01-01 00:00:00.000000042,"['scifi', 'drama', 'horror']",['US'],1.0,tt7403736,6.1,13531.0,25.554,7.8,7,0,Average
3586,tm467579,The Last Summer,MOVIE,"['comedy', 'romance']",2019,0,1970-01-01 00:00:00.000000109,"['comedy', 'romance']",['US'],0.0,0,0.0,0.0,16.247,6.0,7,1,Low Rated
3587,ts216493,The Naked Director,SHOW,"['drama', 'comedy']",2019,TV-MA,1970-01-01 00:00:00.000000051,"['drama', 'comedy']",['JP'],2.0,tt10477528,7.7,6052.0,36.331,7.5,7,0,Good
3588,tm500565,Friendsgiving,MOVIE,"['comedy', 'drama']",2020,R,1970-01-01 00:00:00.000000095,"['comedy', 'drama']",['US'],0.0,tt8431078,4.4,2782.0,7.559,4.7,6,1,Low Rated
3589,tm452826,Poms,MOVIE,"['comedy', 'drama', 'sport']",2019,PG-13,1970-01-01 00:00:00.000000091,"['comedy', 'drama', 'sport']","['US', 'GB']",0.0,tt5125894,6.0,6085.0,11.395,6.6,7,1,Average
3590,tm475836,The Lonely Island Presents: The Unauthorized Bash Brothers Experience,MOVIE,['comedy'],2019,0,1970-01-01 00:00:00.000000030,['comedy'],['US'],0.0,tt10376068,0.0,0.0,7.367,6.2,7,1,Low Rated
3591,ts251067,The Baby-Sitters Club,SHOW,"['family', 'comedy', 'drama']",2020,TV-G,1970-01-01 00:00:00.000000027,"['family', 'comedy', 'drama']",['US'],2.0,tt8690518,7.3,3786.0,25.625,8.0,6,0,Good
3592,tm977464,Youth v Gov,MOVIE,['documentation'],2020,0,1970-01-01 00:00:00.000000110,['documentation'],[],0.0,tt13192640,6.9,18.0,4.108,0.0,6,1,Average
3593,ts108392,The Letter for the King,SHOW,"['fantasy', 'action', 'family', 'scifi']",2020,TV-PG,1970-01-01 00:00:00.000000047,"['fantasy', 'action', 'family', 'scifi']",['GB'],1.0,tt8741648,5.9,7376.0,7.854,7.1,6,0,Low Rated
3594,tm451512,Close,MOVIE,"['thriller', 'action', 'drama']",2019,R,1970-01-01 00:00:00.000000095,"['thriller', 'action', 'drama']","['GB', 'US']",0.0,tt6896584,5.7,24063.0,16.264,5.8,7,1,Low Rated
3595,tm927286,Making The Witcher,MOVIE,['documentation'],2020,PG-13,1970-01-01 00:00:00.000000032,['documentation'],['GB'],0.0,tt12987838,6.8,442.0,20.91,7.7,6,1,Average
3596,ts222606,Black Dog,SHOW,['drama'],2019,TV-14,1970-01-01 00:00:00.000000080,['drama'],['KR'],1.0,tt11377920,7.7,129.0,2.334,9.0,7,0,Good
3597,tm938793,I Am Woman,MOVIE,"['drama', 'romance', 'history', 'music']",2020,0,1970-01-01 00:00:00.000000116,"['drama', 'romance', 'history', 'music']",['AU'],0.0,tt9185316,6.6,2205.0,5.917,6.9,6,1,Average
3598,ts219895,Tiny Pretty Things,SHOW,"['thriller', 'drama']",2020,TV-MA,1970-01-01 00:00:00.000000056,"['thriller', 'drama']",['US'],1.0,tt10767748,5.9,9115.0,43.351,7.7,6,0,Low Rated
3599,ts101874,Frontera Verde,SHOW,"['thriller', 'crime', 'drama', 'scifi']",2019,0,1970-01-01 00:00:00.000000040,"['thriller', 'crime', 'drama', 'scifi']",['CO'],1.0,tt9641192,7.3,2481.0,8.108,6.8,7,0,Good
3600,ts86744,Romance Is a Bonus Book,SHOW,"['comedy', 'drama', 'romance']",2019,0,1970-01-01 00:00:00.000000064,"['comedy', 'drama', 'romance']",['KR'],1.0,tt9130542,8.0,5034.0,45.274,8.0,7,0,Highly Rated
3601,ts84129,No Good Nick,SHOW,"['comedy', 'drama', 'family']",2019,TV-PG,1970-01-01 00:00:00.000000030,"['comedy', 'drama', 'family']",['US'],2.0,tt9039142,6.0,2843.0,26.449,7.1,7,0,Average
3602,tm941382,Stand by Me Doraemon 2,MOVIE,"['animation', 'comedy', 'drama', 'family', 'fantasy', 'scifi']",2020,PG,1970-01-01 00:00:00.000000096,"['animation', 'comedy', 'drama', 'family', 'fantasy', 'scifi']",['JP'],0.0,tt13428402,7.7,3594.0,16.161,7.6,6,1,Good
3603,ts270465,SanPa: Sins of the Savior,SHOW,"['documentation', 'history', 'crime']",2020,0,1970-01-01 00:00:00.000000057,"['documentation', 'history', 'crime']",['IT'],1.0,tt13731400,7.8,1488.0,1.932,7.6,6,0,Good
3604,ts89326,Persona,SHOW,['drama'],2019,TV-MA,1970-01-01 00:00:00.000000022,['drama'],['KR'],2.0,tt10027990,6.6,1164.0,3.536,6.5,7,0,Average
3605,tm933375,Cuties,MOVIE,"['drama', 'european']",2020,NC-17,1970-01-01 00:00:00.000000096,"['drama', 'european']",['FR'],0.0,tt9196192,3.3,30030.0,10.726,5.3,6,1,Low Rated
3606,ts218888,BNA,SHOW,"['scifi', 'animation', 'action', 'fantasy']",2020,TV-14,1970-01-01 00:00:00.000000023,"['scifi', 'animation', 'action', 'fantasy']",['JP'],1.0,tt12013558,7.2,2478.0,21.827,8.5,6,0,Good
3607,ts76382,Carmen Sandiego,SHOW,"['action', 'crime', 'animation', 'thriller', 'family']",2019,TV-Y7,1970-01-01 00:00:00.000000023,"['action', 'crime', 'animation', 'thriller', 'family']",['US'],4.0,tt7042146,7.9,5557.0,24.674,8.1,7,0,Good
3608,tm833638,The Forest of Love,MOVIE,"['drama', 'thriller', 'crime', 'horror']",2019,0,1970-01-01 00:00:00.000000151,"['drama', 'thriller', 'crime', 'horror']",['JP'],0.0,tt10589914,6.3,2460.0,9.833,6.6,7,1,Average
3609,ts104449,The Liberator,SHOW,"['animation', 'action', 'drama', 'war']",2020,TV-MA,1970-01-01 00:00:00.000000049,"['animation', 'action', 'drama', 'war']",['US'],1.0,tt9308682,7.6,5942.0,22.812,7.2,6,0,Good
3610,ts237096,Trial by Media,SHOW,"['crime', 'documentation']",2020,TV-MA,1970-01-01 00:00:00.000000062,"['crime', 'documentation']",['US'],1.0,tt11963042,7.1,3096.0,4.405,7.2,6,0,Good
3611,ts251617,Connected,SHOW,"['documentation', 'comedy']",2020,TV-14,1970-01-01 00:00:00.000000044,"['documentation', 'comedy']",['US'],1.0,tt12753692,7.5,1704.0,2.839,8.0,6,0,Good
3612,tm475783,Jo Koy: Comin’ In Hot,MOVIE,['comedy'],2019,0,1970-01-01 00:00:00.000000060,['comedy'],['US'],0.0,tt10377036,7.3,986.0,4.273,7.1,7,1,Good
3613,tm451078,Pokémon: Mewtwo Strikes Back - Evolution,MOVIE,"['animation', 'action', 'fantasy', 'family']",2019,PG,1970-01-01 00:00:00.000000098,"['animation', 'action', 'fantasy', 'family']",['JP'],0.0,tt8856470,5.7,5384.0,145.611,6.7,7,1,Low Rated
3614,ts91124,Love Alarm,SHOW,"['scifi', 'romance', 'comedy', 'drama']",2019,TV-MA,1970-01-01 00:00:00.000000049,"['scifi', 'romance', 'comedy', 'drama']",['KR'],2.0,tt9145880,6.8,5262.0,132.183,8.5,7,0,Average
3615,tm855600,The Stand In,MOVIE,"['comedy', 'drama']",2020,R,1970-01-01 00:00:00.000000101,"['comedy', 'drama']",['US'],0.0,tt7970348,4.7,3380.0,9.035,5.6,6,1,Low Rated
3616,tm827508,The Boys in the Band,MOVIE,['drama'],2020,R,1970-01-01 00:00:00.000000121,['drama'],['US'],0.0,tt10199914,6.8,14938.0,7.857,6.9,6,1,Average
3617,ts88312,The Eddy,SHOW,"['drama', 'music', 'thriller']",2020,TV-MA,1970-01-01 00:00:00.000000058,"['drama', 'music', 'thriller']","['FR', 'US']",1.0,tt7322210,7.1,2908.0,7.469,6.6,6,0,Good
3618,ts256007,Love & Anarchy,SHOW,"['comedy', 'drama', 'romance']",2020,TV-MA,1970-01-01 00:00:00.000000029,"['comedy', 'drama', 'romance']",['SE'],2.0,tt10888876,7.4,7896.0,23.433,7.4,6,0,Good
3619,ts89958,Arthdal Chronicles,SHOW,"['drama', 'action', 'romance', 'fantasy', 'history']",2019,0,1970-01-01 00:00:00.000000080,"['drama', 'action', 'romance', 'fantasy', 'history']",['KR'],3.0,tt8750956,8.3,4200.0,27.955,7.9,7,0,Highly Rated
3620,tm120072,Let It Snow,MOVIE,"['comedy', 'romance']",2019,PG-13,1970-01-01 00:00:00.000000093,"['comedy', 'romance']",['US'],0.0,tt1950235,5.8,21515.0,12.098,6.1,7,1,Low Rated
3621,tm856375,The Decline,MOVIE,"['thriller', 'action']",2020,R,1970-01-01 00:00:00.000000083,"['thriller', 'action']",['CA'],0.0,tt10307440,6.0,8675.0,9.525,6.2,6,1,Average
3622,tm462903,Backdraft 2,MOVIE,['drama'],2019,R,1970-01-01 00:00:00.000000102,['drama'],"['US', 'BE']",0.0,0,0.0,0.0,19.812,6.6,7,1,Low Rated
3623,ts101408,The Mess You Leave Behind,SHOW,"['thriller', 'crime', 'drama']",2020,TV-MA,1970-01-01 00:00:00.000000045,"['thriller', 'crime', 'drama']",['ES'],1.0,tt9731242,6.8,8848.0,28.851,6.9,6,0,Average
3624,ts219049,Til Death Do Us Part,SHOW,"['scifi', 'documentation']",2019,TV-MA,1970-01-01 00:00:00.000000044,"['scifi', 'documentation']",['TW'],1.0,0,0.0,0.0,1.074,9.0,7,0,Low Rated
3625,tm845437,Disclosure,MOVIE,['documentation'],2020,0,1970-01-01 00:00:00.000000107,['documentation'],['US'],0.0,tt8637504,8.2,5301.0,12.967,8.2,6,1,Highly Rated
3626,tm814150,How I Became a Super Hero,MOVIE,"['drama', 'fantasy', 'thriller', 'action', 'comedy', 'scifi']",2020,0,1970-01-01 00:00:00.000000097,"['drama', 'fantasy', 'thriller', 'action', 'comedy', 'scifi']",['FR'],0.0,tt10345590,5.8,5047.0,112.094,6.2,6,1,Low Rated
3627,tm461366,The Coldest Game,MOVIE,"['drama', 'history', 'sport', 'thriller', 'european']",2019,0,1970-01-01 00:00:00.000000104,"['drama', 'history', 'sport', 'thriller', 'european']",['PL'],0.0,tt6445414,6.2,10411.0,9.08,6.2,7,1,Average
3628,tm981451,Death to 2020,MOVIE,['comedy'],2020,0,1970-01-01 00:00:00.000000071,['comedy'],"['GB', 'US']",0.0,tt13567480,6.8,38301.0,12.812,6.6,6,1,Average
3629,tm855827,Pete Davidson: Alive from New York,MOVIE,['comedy'],2020,0,1970-01-01 00:00:00.000000049,['comedy'],['US'],0.0,tt11474156,6.1,4072.0,6.413,6.2,6,1,Average
3630,tm511940,Lying and Stealing,MOVIE,"['crime', 'drama', 'comedy']",2019,R,1970-01-01 00:00:00.000000100,"['crime', 'drama', 'comedy']",['US'],0.0,tt7558302,5.4,5596.0,22.681,6.0,7,1,Low Rated
3631,ts85480,Carole & Tuesday,SHOW,"['scifi', 'music', 'animation', 'drama']",2019,TV-PG,1970-01-01 00:00:00.000000023,"['scifi', 'music', 'animation', 'drama']",['JP'],1.0,tt8107988,7.8,1979.0,16.589,7.6,7,0,Good
3632,ts315066,Vampires,SHOW,"['scifi', 'drama', 'fantasy', 'horror']",2020,TV-MA,1970-01-01 00:00:00.000000040,"['scifi', 'drama', 'fantasy', 'horror']",['FR'],1.0,tt11829316,5.6,1234.0,13.542,7.5,6,0,Low Rated
3633,ts221365,Criminal: Spain,SHOW,['crime'],2019,TV-MA,1970-01-01 00:00:00.000000040,['crime'],['ES'],1.0,0,0.0,0.0,6.23,6.6,7,0,Low Rated
3634,tm890674,Becoming,MOVIE,['documentation'],2020,PG,1970-01-01 00:00:00.000000089,['documentation'],['US'],0.0,tt12221748,6.8,6305.0,10.73,7.5,6,1,Average
3635,tm834291,Escaping the NXIVM Cult: A Mother's Fight to Save Her Daughter,MOVIE,"['crime', 'drama']",2019,0,1970-01-01 00:00:00.000000087,"['crime', 'drama']",[],0.0,tt10584730,5.3,426.0,1.514,5.0,7,1,Low Rated
3636,tm524282,Invader ZIM: Enter the Florpus,MOVIE,"['drama', 'family', 'horror', 'action', 'fantasy', 'animation', 'comedy', 'scifi', 'thriller']",2019,0,1970-01-01 00:00:00.000000071,"['drama', 'family', 'horror', 'action', 'fantasy', 'animation', 'comedy', 'scifi', 'thriller']",['US'],0.0,tt6744342,7.4,5656.0,14.179,7.5,7,1,Good
3637,ts216474,The Trial,SHOW,"['crime', 'thriller', 'drama']",2019,TV-MA,1970-01-01 00:00:00.000000050,"['crime', 'thriller', 'drama']",['IT'],1.0,tt10549212,7.2,3032.0,11.01,7.3,7,0,Good
3638,ts225860,Bloodride,SHOW,['scifi'],2020,TV-MA,1970-01-01 00:00:00.000000031,['scifi'],['NO'],1.0,0,0.0,0.0,11.289,7.0,6,0,Low Rated
3639,tm881162,Athlete A,MOVIE,"['documentation', 'crime', 'sport']",2020,PG-13,1970-01-01 00:00:00.000000104,"['documentation', 'crime', 'sport']",['US'],0.0,tt11905462,7.6,10544.0,11.436,7.7,6,1,Good
3640,ts189405,Killer Ratings,SHOW,"['documentation', 'crime']",2019,TV-MA,1970-01-01 00:00:00.000000050,"['documentation', 'crime']",['BR'],1.0,tt10243692,7.6,1671.0,2.579,7.6,7,0,Good
3641,ts93482,The Last Kids on Earth,SHOW,"['animation', 'comedy', 'family', 'horror', 'scifi']",2019,0,1970-01-01 00:00:00.000000058,"['animation', 'comedy', 'family', 'horror', 'scifi']",['US'],4.0,tt8914012,7.3,1293.0,19.346,8.4,7,0,Good
3642,ts236033,#blackAF,SHOW,['comedy'],2020,TV-MA,1970-01-01 00:00:00.000000035,['comedy'],['US'],1.0,0,0.0,0.0,4.274,7.1,6,0,Low Rated
3643,ts242244,Japan Sinks: 2020,SHOW,"['action', 'scifi', 'animation', 'drama']",2020,TV-MA,1970-01-01 00:00:00.000000026,"['action', 'scifi', 'animation', 'drama']",['JP'],1.0,tt12031040,6.4,2922.0,9.134,7.4,6,0,Average
3644,tm471922,An Easy Girl,MOVIE,"['comedy', 'drama', 'european']",2019,0,1970-01-01 00:00:00.000000092,"['comedy', 'drama', 'european']",['FR'],0.0,tt9632590,5.6,4911.0,17.807,5.6,7,1,Low Rated
3645,tm877456,9to5: The Story of A Movement,MOVIE,"['documentation', 'history']",2020,0,1970-01-01 00:00:00.000000089,"['documentation', 'history']",['US'],0.0,tt11753730,7.4,228.0,4.76,6.6,6,1,Good
3646,tm818502,"Live Twice, Love Once",MOVIE,"['comedy', 'drama', 'european']",2019,0,1970-01-01 00:00:00.000000101,"['comedy', 'drama', 'european']",['ES'],0.0,tt9063902,7.2,6492.0,10.178,7.5,7,1,Good
3647,ts236725,Lenox Hill,SHOW,['documentation'],2020,TV-MA,1970-01-01 00:00:00.000000050,['documentation'],['US'],1.0,tt12190580,8.7,2276.0,8.216,6.8,6,0,Highly Rated
